date,CC13_01_Nahrungsmittel_und_alkoholfreie_Getränke,CC13_02_Alkoholische_Getränke_und_Tabakwaren,CC13_03_Bekleidung_und_Schuhe,CC13_04_Wohnung_Wasser_Strom_Gas_und_andere_Brennstoffe,CC13_05_Möbel_Leuchten_Geräte_u.a._Haushaltszubehör,CC13_06_Gesundheit,CC13_07_Verkehr,CC13_08_Post_und_Telekommunikation,CC13_09_Freizeit_Unterhaltung_und_Kultur,CC13_10_Bildungswesen,CC13_11_Gaststätten__und_Beherbergungsdienstleistungen,CC13_12_Andere_Waren_und_Dienstleistungen
1992-01-15,3.4285714285714475,3.784860557768921,2.6252983293556076,9.719626168224305,2.8151774785801775,3.6974789915966477,7.182320441988965,6.815286624203809,3.3498759305210957,9.715639810426534,5.149501661129552,4.515050167224088
1992-02-15,3.693181818181812,4.183266932270913,2.741358760429069,9.85130111524164,3.0525030525030417,3.8525963149078635,7.550644567219167,6.815286624203809,3.4188034188034067,11.320754716981153,4.383116883116878,5.008347245409017
1992-03-15,2.824858757062154,5.367793240556673,2.7315914489311144,11.06941838649156,2.9197080291970767,4.013377926421424,8.440366972477076,6.815286624203809,3.166869671132777,10.280373831775712,4.909983633387882,5.166666666666675
1992-04-15,2.8089887640449396,5.35714285714286,2.8469750889679846,11.028037383177569,2.7912621359223344,4.173622704507518,8.34845735027223,3.8390092879256876,4.732254047322537,9.153318077803196,6.382978723404253,5.32445923460898
1992-05-15,3.08988764044944,5.555555555555558,2.7186761229314627,10.555555555555562,2.777777777777768,4.173622704507518,7.942238267148016,3.4674922600619107,3.8413878562577386,6.950672645739919,5.161290322580658,5.657237936772042
1992-06-15,2.6499302649930057,5.952380952380953,2.7186761229314627,10.536044362292053,2.6537997587454676,4.166666666666674,7.913669064748197,3.4674922600619107,3.5582822085889587,6.681514476614692,5.095541401273884,4.94233937397035
1992-07-15,1.6689847009735637,5.731225296442677,2.8368794326241176,10.294117647058831,2.7744270205066313,3.8205980066445155,3.806228373702436,-0.11918951132301459,3.3775633293124274,5.97345132743361,4.665629860031095,4.24836601307188
1992-08-15,1.4025245441795287,5.928853754940722,2.7090694935217874,10.642201834862375,2.644230769230771,3.6363636363636376,3.4482758620689724,-0.11918951132301459,3.8929440389294356,6.62251655629138,4.503105590062106,4.575163398692816
1992-09-15,1.5536723163841915,5.928853754940722,2.8169014084507005,10.60329067641681,2.5179856115107757,3.630363036303619,2.9159519725557415,-0.11918951132301459,4.289215686274517,7.407407407407396,4.754358161648176,4.885993485342022
1992-10-15,1.412429378531077,5.51181102362206,2.686915887850483,3.767123287671237,2.5149700598802394,3.630363036303619,2.9159519725557415,-0.11918951132301459,4.202719406674893,8.278867102396514,4.5958795562599075,5.348460291734192
1992-11-15,0.27932960893854997,3.076923076923088,2.677532013969719,4.2735042735042805,2.508960573476693,2.614379084967311,3.430531732418518,-0.11918951132301459,4.161566707466324,8.714596949891074,4.777070063694278,5.654281098546043
1992-12-15,0.2789400278940146,3.26923076923078,2.677532013969719,4.615384615384621,2.1428571428571352,2.777777777777768,3.6082474226803996,-0.11918951132301459,4.136253041362514,8.714596949891074,5.0793650793650835,5.654281098546043
1993-01-15,0.13812154696131174,5.566218809980805,3.023255813953485,8.858603066439507,2.619047619047632,2.1069692058346856,5.326460481099637,-0.05963029218842841,2.6410564225690214,9.503239740820746,5.529225908372837,6.879999999999997
1993-02-15,0.0,5.544933078393899,3.132250580046403,8.291032148900168,2.4881516587677677,2.741935483870983,5.650684931506866,-0.05963029218842841,2.4793388429751984,8.898305084745761,5.443234836702948,6.518282988871227
1993-03-15,0.27472527472527375,4.150943396226414,3.2369942196531776,8.783783783783793,2.4822695035461084,2.5723472668810254,5.245346869712364,-0.05963029218842841,2.4793388429751984,8.898305084745761,5.616224648985968,6.497622820919169
1993-04-15,0.136612021857907,3.9548022598870025,3.114186851211076,8.417508417508435,2.5974025974025983,2.2435897435897356,4.522613065326619,1.1926058437686349,1.7835909631391145,9.643605870020956,6.000000000000005,6.635071090047395
1993-05-15,0.13623978201633413,3.759398496240607,3.1070195627157515,8.375209380234505,2.585193889541726,2.4038461538461453,4.347826086956519,1.5559545182525447,2.2673031026253065,9.85324947589097,5.521472392638027,6.771653543307088
1993-06-15,0.13586956521740579,3.370786516853941,3.1070195627157515,8.361204013377922,2.585193889541726,2.400000000000002,4.500000000000015,1.795332136445249,2.6066350710900243,9.603340292275586,5.757575757575761,6.750392464678168
1993-07-15,0.1367989056087593,3.364485981308407,2.9885057471264354,8.333333333333325,2.464788732394352,3.0399999999999983,4.833333333333334,1.7303102625298328,2.450408401400228,10.647181628392488,5.943536404160477,7.053291536050166
1993-08-15,0.6915629322268302,3.3582089552238736,2.752293577981635,7.794361525704807,2.2248243559718883,2.8708133971291794,4.833333333333334,1.7303102625298328,3.2786885245901676,11.180124223602505,5.794947994056465,6.875000000000009
1993-09-15,0.8344923504867818,3.5447761194029814,2.6255707762557146,7.768595041322324,2.2222222222222365,2.8662420382165488,4.500000000000015,1.7899761336515496,2.585193889541726,12.170385395537519,5.446293494705001,6.36645962732918
1993-10-15,0.9749303621169991,3.5447761194029814,2.6166097838452806,8.250825082508229,2.219626168224309,3.0254777070063854,4.666666666666663,1.7899761336515496,2.2538552787663146,11.87122736418511,5.454545454545445,5.846153846153834
1993-11-15,1.1142061281337101,3.5447761194029814,2.4943310657596474,7.7049180327869005,2.0979020979021046,3.0254777070063854,4.311774461028195,1.7899761336515496,1.9976498237367801,11.422845691382765,4.863221884498481,5.657492354740046
1993-12-15,1.3908205841446364,3.351955307262555,2.6077097505669,7.352941176470584,2.2144522144522227,2.861685214626397,3.9800995024875663,1.7899761336515496,2.5700934579439227,11.623246492985984,4.380664652567967,5.963302752293553
1994-01-15,0.8275862068965356,0.9090909090909038,2.031602708803626,4.225352112676051,2.204176334106722,4.761904761904767,4.730831973898875,1.7899761336515496,1.0526315789473717,12.426035502958577,3.592814371257491,4.940119760479034
1994-02-15,0.9589041095890538,1.26811594202898,1.7997750281214753,4.218750000000004,1.965317919075149,3.7676609105180336,4.538087520259304,1.7899761336515496,1.6129032258064502,12.840466926070038,3.244837758112107,4.925373134328348
1994-03-15,1.0958904109588996,1.26811594202898,1.5677491601343796,3.881987577639756,1.9607843137254832,3.7617554858934366,3.6977491961414755,1.7899761336515496,1.2672811059907918,12.840466926070038,3.101920236336775,4.910714285714279
1994-04-15,1.2278308321964637,1.26811594202898,1.5659955257270708,4.347826086956519,1.7261219792865434,3.7617554858934366,3.525641025641013,0.5303476723629963,0.7009345794392718,10.898661567877642,1.741654571843232,4.592592592592593
1994-05-15,1.6326530612244872,1.26811594202898,1.3392857142857206,4.173106646058744,1.3745704467353903,3.5993740219092407,3.525641025641013,0.5303476723629963,1.1668611435239118,11.259541984732824,2.76162790697676,4.129793510324475
1994-06-15,1.6282225237449266,1.4492753623188248,1.3392857142857206,4.166666666666674,1.4891179839633395,3.5937499999999956,3.189792663476876,0.29394473838917357,0.9237875288683695,11.04761904761904,2.005730659025806,4.117647058823515
1994-07-15,2.1857923497267784,1.2658227848101333,1.3392857142857206,3.9999999999999813,1.4891179839633395,2.9503105590062084,2.861685214626397,0.2932551319648091,1.025056947608216,9.999999999999986,2.244039270687259,3.9531478770131745
1994-08-15,2.060439560439553,1.0830324909747224,1.3392857142857206,4.153846153846152,1.4891179839633395,2.945736434108537,3.8155802861685295,0.2932551319648091,0.6802721088435382,9.310986964618252,2.3876404494381998,3.9473684210526105
1994-09-15,2.2068965517241246,0.9009009009008917,1.5572858731924155,4.141104294478537,1.6018306636155444,3.250773993808065,3.5087719298245723,0.23446658851113966,1.7182130584192379,7.775768535262206,1.434720229555242,4.671532846715332
1994-10-15,2.34482758620691,0.9009009009008917,0.997782705099759,3.658536585365857,1.371428571428579,2.782071097372474,2.8662420382165488,0.23446658851113966,1.2761020881670415,7.194244604316546,2.7298850574712707,3.779069767441867
1994-11-15,1.9283746556473913,0.9009009009008917,0.9955752212389202,3.652968036529658,1.3698630136986356,2.9366306027820643,3.0206677265500748,0.23446658851113966,1.2672811059907918,7.194244604316546,2.3188405797101463,3.76266280752533
1994-12-15,1.6460905349794164,0.9009009009008917,0.8839779005524795,3.957382039573809,1.2542759407069504,3.091190108191655,3.5087719298245723,0.23446658851113966,1.1389521640091216,7.001795332136451,2.315484804630974,3.751803751803773
1995-01-15,2.4623803009576006,0.9009009009008917,0.9955752212389202,2.8528528528528607,1.0215664018161208,1.2121212121211977,1.5576323987538832,0.23446658851113966,1.6203703703703498,5.964912280701751,2.3121387283236983,3.708987161198296
1995-02-15,2.4423337856173566,0.17889087656530744,0.8839779005524795,2.998500749625177,1.133786848072571,1.210287443267788,1.2403100775193687,0.23446658851113966,1.2471655328798015,4.31034482758621,1.4285714285714235,3.5561877667140918
1995-03-15,2.168021680216814,0.17889087656530744,0.6615214994487362,2.9895366218236186,1.0180995475113086,1.0574018126888296,1.2403100775193687,0.23446658851113966,1.5927189988623303,4.31034482758621,1.5759312320916985,3.404255319148941
1995-04-15,1.7520215633423097,0.3577817531305927,0.5506607929515406,3.125,1.1312217194570096,1.0574018126888296,1.8575851393188847,0.23446658851113966,1.9721577726218076,4.482758620689653,2.4251069900142586,3.3994334277620553
1995-05-15,1.6064257028112428,0.7155635062611854,0.7709251101321701,2.9673590504450953,1.1299435028248483,1.0574018126888296,1.8575851393188847,-0.4689331770222682,0.46136101499423265,3.945111492281317,1.555869872701554,3.541076487252126
1995-06-15,1.2016021361815676,0.7142857142857117,0.6607929515418665,2.8148148148148255,1.1286681715575675,1.0558069381598756,2.3183925811437467,-0.4689331770222682,0.8009153318077722,3.945111492281317,1.404494382022481,3.3898305084745894
1995-07-15,0.6684491978609541,0.7142857142857117,0.6607929515418665,2.662721893491149,1.1286681715575675,1.0558069381598756,1.7001545595054068,-0.2339181286549752,1.916572717023679,4.288164665523153,0.6858710562414272,3.2394366197183055
1995-08-15,0.1345895020188559,0.7142857142857117,0.6607929515418665,3.3973412112259904,1.1286681715575675,0.6024096385542022,0.7656967840734996,-0.5263157894736858,0.9009009009008917,3.918228279386704,0.548696844993124,3.234880450070343
1995-09-15,0.0,0.7142857142857117,0.4381161007667167,3.3873343151693547,0.9009009009008917,0.2998500749625155,1.8489984591679276,-0.5263157894736858,0.33783783783782884,3.3557046979865834,1.9801980198019598,2.6499302649930057
1995-10-15,-0.26954177897574594,0.7142857142857117,0.7683863885839859,3.2352941176470695,1.1273957158962844,0.7518796992481258,2.012383900928816,-0.5263157894736858,0.8018327605956443,3.691275167785224,0.6993006993007089,3.361344537815114
1995-11-15,0.0,0.7142857142857117,0.657174151150075,3.2305433186490484,1.2387387387387427,0.6006006006006093,1.6975308641975495,-0.994152046783614,0.0,3.691275167785224,0.56657223796035,2.9288702928870203
1995-12-15,-0.13495276653170407,0.7142857142857117,0.657174151150075,3.0746705710102518,1.2387387387387427,0.4497751124437732,2.003081664098616,-0.994152046783614,0.5630630630630629,3.691275167785224,0.5657708628005631,2.642559109874809
1996-01-15,0.1335113484646211,0.7142857142857117,0.657174151150075,2.7737226277372296,1.1235955056179803,1.9461077844311392,2.300613496932513,3.2163742690058506,-0.1138952164009055,2.6490066225165476,1.412429378531077,0.9628610729023324
1996-02-15,0.13245033112581073,0.7142857142857117,0.766703176341732,2.7656477438136706,1.0089686098654571,1.943198804185342,2.4502297090352343,3.2163742690058506,0.11198208286675726,2.975206611570247,1.4084507042253502,1.098901098901095
1996-03-15,0.9283819628647105,0.8928571428571397,0.766703176341732,2.757619738751793,0.8958566629339249,1.943198804185342,2.6033690658499253,2.4561403508771784,-0.2239641657334812,3.4710743801652955,1.2693935119887145,0.9602194787379892
1996-04-15,1.059602649006619,0.7130124777183555,0.8762322015334112,2.308802308802327,0.8948545861297452,1.943198804185342,2.2796352583586588,2.280701754385972,-0.7963594994311762,3.4653465346534684,0.0,0.9589041095890538
1996-05-15,0.26350461133068936,0.355239786856143,0.6557377049180246,2.1613832853025983,0.7821229050279266,1.943198804185342,2.583586626139822,3.0035335689045928,1.148105625717566,3.7953795379537913,0.8356545961002881,0.8207934336525335
1996-06-15,0.3957783641160839,0.17730496453900457,0.7658643326039272,2.1613832853025983,0.6696428571428603,1.7910447761193993,1.6616314199395577,3.0035335689045928,0.9080590238365716,3.7953795379537913,0.969529085872578,0.6830601092896238
1996-07-15,1.0624169986719778,0.17730496453900457,0.6564551422319376,2.5936599423631135,0.6696428571428603,1.6417910447761086,2.2796352583586588,-0.644783118405623,-0.11061946902656272,3.453947368421062,1.3623978201634968,0.5457025920873271
1996-08-15,1.2096774193548265,0.17730496453900457,0.7658643326039272,1.857142857142846,0.78125,1.9461077844311392,2.4316109422492627,-0.3527336860670194,1.0044642857143016,4.426229508196733,1.3642564802182733,0.4087193460490468
1996-09-15,0.809716599190291,0.17730496453900457,0.6543075245365237,1.9943019943019724,0.78125,1.7937219730941534,2.420574886535576,-0.3527336860670194,0.8978675645342493,3.8961038961038863,1.2482662968099856,0.27173913043478937
1996-10-15,0.5405405405405572,0.17730496453900457,0.65359477124185,2.4216524216524205,0.6688963210702337,1.6417910447761086,2.73141122913505,-1.3521457965902317,0.7954545454545547,3.5598705501618255,1.5277777777777724,0.0
1996-11-15,0.40540540540541237,2.304964539007104,0.6528835690968293,2.2759601706970223,0.5561735261401468,1.6417910447761086,2.73141122913505,-1.59480212640285,0.4550625711035261,3.5598705501618255,1.4084507042253502,0.0
1996-12-15,0.8108108108108025,2.304964539007104,0.6528835690968293,2.414772727272707,0.5561735261401468,1.6417910447761086,2.26586102719033,-1.59480212640285,0.7838745800671898,4.045307443365687,1.6877637130801704,0.0
1997-01-15,1.333333333333342,2.304964539007104,0.5440696409140466,3.409090909090895,0.4444444444444473,1.90895741556536,1.799100449775115,-5.609065155807369,2.850627137970352,4.354838709677433,0.8356545961002881,2.043596730245234
1997-02-15,0.6613756613756516,2.304964539007104,0.43478260869564966,3.2577903682719622,0.33296337402886067,1.6129032258064502,1.4947683109117982,-5.609065155807369,2.796420581655479,4.173354735152501,1.388888888888884,1.7663043478260976
1997-03-15,-0.525624178712214,2.123893805309729,0.43478260869564966,2.824858757062154,0.33296337402886067,1.6129032258064502,1.7910447761193993,-4.965753424657526,2.9180695847362603,3.833865814696491,1.253481894150421,1.7663043478260976
1997-04-15,0.0,2.123893805309729,0.43431053203040193,2.8208744710860323,0.3325942350332456,1.7595307917888547,1.1887072808320909,-4.80274442538594,2.064220183486243,3.8277511961722244,1.253481894150421,1.7639077340569909
1997-05-15,1.0512483574244502,2.123893805309729,0.43431053203040193,3.1029619181946133,0.3325942350332456,1.6129032258064502,1.0370370370370363,-5.088622069754145,2.383654937570956,3.8155802861685295,1.104972375690605,1.7639077340569909
1997-06-15,1.5768725361366753,2.3008849557522026,0.32573289902282365,3.1029619181946133,0.3325942350332456,1.6129032258064502,1.3372956909361244,-5.088622069754145,1.9122609673790647,3.8155802861685295,0.9602194787379892,1.7639077340569909
1997-07-15,1.0512483574244502,2.3008849557522026,0.3260869565217428,2.668539325842678,0.3325942350332456,12.187958883994154,2.377414561664204,-2.0648967551622377,1.882613510520481,4.133545310015907,0.9408602150537515,1.7639077340569909
1997-08-15,1.4608233731739917,2.3008849557522026,0.21715526601520097,2.664796633941102,0.22148394241416902,12.187958883994154,3.264094955489605,-2.123893805309729,2.0994475138121693,3.296703296703285,0.6729475100942128,1.7639077340569909
1997-09-15,2.008032128514059,2.4778761061946986,0.43336944745395733,2.0949720670391025,0.22148394241416902,12.187958883994154,2.5110782865583436,-1.1209439528023668,1.5572858731924155,4.218750000000004,0.8219178082191636,1.6260162601626105
1997-10-15,2.2849462365591267,2.4778761061946986,0.5411255411255311,1.947148817802491,0.22148394241416902,12.334801762114544,2.3633677991137247,-0.11918951132301459,1.465614430665152,4.218750000000004,0.4103967168262779,1.7615176151761558
1997-11-15,2.826379542395707,0.17331022530329143,0.540540540540535,2.086230876216977,0.22123893805308104,12.334801762114544,1.9202363367799125,0.42016806722691147,2.491506228765572,4.218750000000004,1.2500000000000178,1.7615176151761558
1997-12-15,2.9490616621983934,0.34662045060658286,0.432432432432428,1.8030513176144458,0.22123893805308104,12.334801762114544,1.9202363367799125,0.42016806722691147,1.6666666666666607,4.043545878693644,1.2448132780083165,1.7615176151761558
1998-01-15,2.105263157894721,0.34662045060658286,0.32467532467532756,0.9615384615384581,0.33185840707963266,10.086455331412104,1.0309278350515205,0.42016806722691147,0.44345898004434225,4.327666151468312,1.104972375690605,0.1335113484646211
1998-02-15,1.8396846254927768,0.17331022530329143,0.32467532467532756,0.9602194787379892,0.33185840707963266,10.389610389610393,0.8836524300441795,0.42016806722691147,0.5440696409140466,5.084745762711851,0.8219178082191636,0.1335113484646211
1998-03-15,2.1136063408190076,0.34662045060658286,0.43290043290042934,0.9615384615384581,0.4424778761061843,10.389610389610393,0.4398826979472137,-0.7207207207207134,0.32715376226826187,5.076923076923068,0.8253094910591452,0.1335113484646211
1998-04-15,1.7038007863695803,0.34662045060658286,0.540540540540535,1.2345679012345512,0.6629834254143541,10.80691642651297,1.1747430249632984,-0.30030030030030463,0.786516853932584,4.761904761904767,2.063273727647874,0.13333333333331865
1998-05-15,1.5604681404421283,2.772963604852685,0.540540540540535,1.0943912448700521,0.773480662983439,10.96681096681098,1.026392961876832,0.0,0.44345898004434225,4.594180704441042,1.6393442622950838,0.2666666666666595
1998-06-15,1.2936610608020649,2.595155709342567,0.6493506493506329,1.0943912448700521,0.8839779005524795,10.96681096681098,1.1730205278592365,0.3012048192771122,0.5518763796909409,4.594180704441042,1.3586956521739024,0.2666666666666595
1998-07-15,0.910273081924573,2.595155709342567,0.650054171180936,1.0943912448700521,0.8839779005524795,0.13089005235600304,0.5805515239477366,0.3012048192771122,0.7608695652173925,4.427480916030535,1.331557922769644,0.40000000000000036
1998-08-15,0.654450261780104,2.768166089965396,0.5417118093174356,0.8196721311475308,0.8839779005524795,0.2617801047120283,-0.5747126436781436,0.3616636528028794,0.6493506493506329,4.407294832826758,2.0053475935828846,0.5333333333333412
1998-09-15,0.3937007874015741,2.590673575129543,0.4314994606256617,1.0943912448700521,0.8839779005524795,0.2617801047120283,-0.5763688760807018,-1.3723150357995095,0.766703176341732,3.598200899550208,1.3586956521739024,0.6666666666666599
1998-10-15,0.0,2.590673575129543,0.21528525296015122,0.6821282401091366,0.8839779005524795,0.2614379084967311,-0.43290043290042934,-2.028639618138428,1.1111111111111072,3.8980509745127456,1.4986376021798309,0.7989347536617952
1998-11-15,0.0,2.941176470588247,0.43010752688172893,0.5449591280653809,0.8830022075055233,0.5228758169934622,0.0,-1.8529587567244654,0.773480662983439,5.997001499250376,1.5089163237311354,0.7989347536617952
1998-12-15,-0.390625,2.590673575129543,0.5382131324004336,0.4087193460490468,0.8830022075055233,0.5228758169934622,-0.14492753623187582,-2.1518230723251763,0.0,5.68011958146486,1.5027322404371546,0.7989347536617952
1999-01-15,-0.5154639175257603,2.4179620034542326,0.4314994606256617,0.5442176870748439,0.7717750826901959,-3.010471204188492,0.1457725947521915,-8.906156604901383,0.6622516556291425,5.185185185185182,1.3661202185792254,1.333333333333342
1999-02-15,-0.3870967741935405,2.595155709342567,0.4314994606256617,0.40760869565219515,0.7717750826901959,-3.26797385620915,0.5839416058394331,-9.384339509862528,0.21645021645020357,4.692082111436946,1.2228260869565188,1.6000000000000014
1999-03-15,-0.2587322121604174,2.4179620034542326,0.4310344827586299,0.6802721088435382,0.6607929515418665,-3.26797385620915,0.7299270072992803,-7.320024198427111,0.43478260869564966,4.538799414348471,1.6371077762619368,1.6000000000000014
1999-04-15,-0.3865979381443285,2.4179620034542326,0.21505376344086446,1.2195121951219523,0.4390779363337094,-3.771131339401823,2.1770682148040565,-9.036144578313255,0.557413600891854,4.692082111436946,0.9433962264151052,1.7310252996005415
1999-05-15,-1.0243277848911658,0.1686340640809414,0.3225806451612856,1.0825439783491264,0.43859649122806044,-3.771131339401823,1.741654571843232,-9.216867469879519,0.0,4.538799414348471,1.3440860215053752,1.8617021276595702
1999-06-15,-1.7879948914431565,0.0,0.21505376344086446,1.2178619756427533,0.3285870755750153,-3.6410923276983254,2.608695652173898,-10.390390390390403,-0.1097694840834218,4.538799414348471,1.3404825737265424,1.8617021276595702
